id,year,location,estab,formal,service,sector,group,grphq,market1,market2,market3,market4,market5,market6,market7,market8,ftstaff05,ftstaff06,ftstaff07,ptstaff05,ptstaff06,ptstaff07,totalstaff05,totalstaff06,totalstaff07,totalstaff08,totalstaff09,totalstaff10,percent_graduate_staff,ftphd,ftms,ftbs,fthnd,ftdip,ftother,ptphd,ptms,ptbs,pthnd,ptdip,ptother,turnover05,turnover06,turnover07,turnover08,turnover09,turnover10,iprod1,iprod2,prod_dev1,prod_dev2,prod_dev3,prod_dev4,prod_origin1,prod_origin2,prod_origin3,prod_origin4,prod_origin5,prod_origin6,prod_origin7,nmprod,nfprod,snmprod,snfprod,sucprod,iproc1,iproc2,iproc3,proc_dev1,proc_dev2,proc_dev3,proc_dev4,proc_origin1,proc_origin2,proc_origin3,proc_origin4,proc_origin5,proc_origin6,proc_origin7,nmproc,nfproc,abandoned_iact,ongoing_iact,iact1,crd,ord,iact2,iact3,iact3_1,iact4,iact5,iact5_1,iact6,iact7,iact8,iact9,iact10,iact11,iact12,rddept,rddept_HOD,rdstaff,rd_ftphd,rd_ftms,rd_ftbs,rd_fthnd,rd_ftdip,rd_ftother,rd_ptphd,rd_ptms,rd_ptbs,rd_pthnd,rd_ptdip,rd_ptother,iexp1,iexp2,iexp3,iexp4,iexptotal,coop,coopn1,coopn2,coopn3,coopn4,coopn5,coopn6,coopn7,coopwa1,coopwa2,coopwa3,coopwa4,coopwa5,coopwa6,coopwa7,coopa1,coopa2,coopa3,coopa4,coopa5,coopa6,coopa7,coope1,coope2,coope3,coope4,coope5,coope6,coope7,coopus1,coopus2,coopus3,coopus4,coopus5,coopus6,coopus7,coopas1,coopas2,coopas3,coopas4,coopas5,coopas6,coopas7,coopo1,coopo2,coopo3,coopo4,coopo5,coopo6,coopo7,valcoop,id_valcoop1,add_valcoop1,id_valcoop2,add_valcoop2,id_valcoop3,add_valcoop3,id_valcoop4,add_valcoop4,sinfo1,sinfo2,sinfo3,sinfo4,sinfo5,sinfo6,sinfo7,sinfo8,sinfo9,sinfo10,info_prod1,info_proc1,info_mark1,info_qual1,info_prod2,info_proc2,info_mark2,info_qual2,info_prod3,info_proc3,info_mark3,info_qual3,info_prod4,info_proc4,info_mark4,info_qual4,info_prod5,info_proc5,info_mark5,info_qual5,info_prod6,info_proc6,info_mark6,info_qual6,info_prod7,info_proc7,info_mark7,info_qual7,info_prod8,info_proc8,info_mark8,info_qual8,info_prod9,info_proc9,info_mark9,info_qual9,info_prod10,info_proc10,info_mark10,info_qual10,license,lic_local_ri,lic_foreign_ri,lic_local_firm,lic_foreign_firm,inno_license,subcontractor,outsource,ieffect_prod1,ieffect_prod2,ieffect_prod2a,ieffect_prod2b,ieffect_prod3,ieffect_proc1,ieffect_proc2,ieffect_proc3,ieffect_proc4,ieffect_proc5,ieffect_other1,ieffect_other1a,ieffect_other1b,ieffect_other2,ieffect_other3,inno_motive1,inno_motive1a,inno_motive2,inno_motive2a,inno_motive3,inno_motive3a,inno_motive4,inno_motive5,inno_motive5a,inno_motive6,inno_motive6a,inno_motive7,inno_motive7a,inno_motive8,inno_motive8a,inno_motive8b,inno_motive8c,inno_motive9,inno_motive10,inno_motive11,inno_motive11a,inno_motive11b,inno_motive12,inno_motive13,inno_motive13a,inno_motive14,inno_motive15,iabandon_concept,iabandon_ongoing,iabandon_delayed,obstacle_cost1,obstacle_cost2,obstacle_cost3,obstacle_cost4,obstacle_cost5,obstacle_knowledge1,obstacle_knowledge2,obstacle_knowledge3,obstacle_knowledge4,obstacle_market1,obstacle_market2,obstacle_market3,obstacle_market4,obstacle_market5,obstacle_infra1,obstacle_infra2,obstacle_need1,obstacle_need2,obstacle_other1,obstacle_other2,obstacle_other3,patapply,npatapply,fpatapply,npat,fpat,design,trademk,copyrt,licenser,iorg1,iorg2,iorg3,imark1,imark2,imark3,imark4,ieffect_org1,ieffect_org2,ieffect_org3,ieffect_org4,ieffect_org5,firm_new,nigeria_new,world_new,describe_new,example_inno1,example_inno2,example_inno3,govsup,finsup0,finsup1,finsup2,finsup3,finsup4,finsup5,finsup6,finsup7,aware_policy,policysup1,policysup2,policysup3,policysup4,policysup5,policysup6,policysup7,policysup8,hinder_policy,example_support_policy1,example_support_policy2,example_support_policy3,example_support_policy4,example_hinder_policy1,example_hinder_policy2,example_hinder_policy3,example_hinder_policy4,example_hinder_policy5,example_hinder_policy6,policy_suggestion1,policy_suggestion2,policy_suggestion3,policy_suggestion4,policy_suggestion5,policy_suggestion6,policy_suggestion7,policy_suggestion8
452,2008,0,1984,1,0,29,0, ,0,0,1,0,0,0,0,0,142,155,193,0,0,0,142,155,193, , , , ,1,2,30,21,28,27,0,0,0,0,0,0,574181000,714167000,1064021000, , , ,1,1,1,0,0, ,1,0, , , , , ,0,1, , , ,1,1,0,1,0,0, ,1,0, , , , , , , , , ,0, , ,0,0, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,1,0,0,0,3,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1, ,0,0,0,1,1, ,2,0, , ,3,3,3,2,2, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,2, , ,0,0,0,0,2, , ,3, ,3,3,1, , , , ,0, , ,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,3, ,3, ,3,2,3,1,0, , , , , , , , , , ,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities
453,2008,0,1978,1,0,15,0, , ,1, , , , , , ,305,292,160,0,0,0,305,292,160, , , , ,0,14,17,18,8,103,0,0,0,0,0,0,1156881416.44,864388747.95,635116154.67, , , ,1,1,1,0,0, ,1,0, , , , , ,0,0, , , ,0,0,0, , , , , , , , , , , , , ,0,0,0, , ,0,0, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , ,0,0, , ,0,0,0,0,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, , ,0,0,0,0,0,0,0,0, ,3,0,0,0, , , ,0, , ,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,1,3,3, , , ,3, , ,1,Training,Training,Training,Training,Energy,Energy,Energy,Energy,Energy,Energy,"Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants"
454,2008,0, , ,0,28,0, ,1, , , , , , , ,25,30,30,0,0,0,25,30,30, , , , ,0,0,3,2,5,20,0,0,0,0,0,0,10000000,15000000,18000000, , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , ,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , ,"Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants"
455,2008,0,1991,0,0,25,1,1,1,1, , , , , , ,15,18,18,25,31,35,40,49,53, , , , ,0,0,0,2,6,10,0,0,0,0,9,26, , , , , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , ,0,0,0,0,0,0,0,1,1,1,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , ,"Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants"
456,2008,0,1993,0,0,20,1,1,1,1, , , , , , ,4,6,6,6,8,10,10,14,16, , , , ,0,0,0,0,2,4,0,0,0,0,0,10, , , , , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , ,0,0,0,0,0,0,1,0,0,0,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , ,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding
457,2008,0,1976,0,0,15,0, ,1,1, , , , , , ,37,44,44,8,10,12,45,54,56, , , , ,0,0,2,8,10,24,0,0,0,0,2,10, , , , , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,0,0, , ,0,1,0,0,0,0,0,0, ,2,2, , , , , ,0, , ,0,0,0,0,0,0,1,1,0,0,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , ,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment
458,2008,0,1992,0,0,15,0, ,1,1, , , , , , ,68,72,72,52,60,68,110,132,140, , , , ,0,2,11,13,18,28,0,0,0,0,22,46, , , , , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , ,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding
459,2008,0,1976,0,0,15,0, ,0, , , , , , , ,1801,1824,2287,0,0,0,1801,1824,2287, , , , ,0,3,8,19,28,2229,0,0,0,0,0,0,218424000,186039000,214367000, , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,0, , ,1,2,1,0,1,0,1,2, ,3,3,0,0, , , ,0, , ,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , ,Provide reseach & develop centers addresing the proplem of infrastructure,Provide reseach & develop centers addresing the proplem of infrastructure,Provide reseach & develop centers addresing the proplem of infrastructure,Provide reseach & develop centers addresing the proplem of infrastructure,Provide reseach & develop centers addresing the proplem of infrastructure,Provide reseach & develop centers addresing the proplem of infrastructure,Provide reseach & develop centers addresing the proplem of infrastructure,Provide reseach & develop centers addresing the proplem of infrastructure
460,2008,0,1992,1,0,28,1,1,1,1,1,1, , , , ,74,84,103,41,39,30,115,123,133, , , , ,0,11,14,16,18,44,0,0,0,0,8,22,7168000,10535000,11425000, , , ,1,0,1,0,0, ,1,0, , , , , , , , , , ,1,1,1,1,0,0, ,1,0, , , , , , , , , ,1,1,0,1,1, ,1,1, ,0,0,1,1,1,1, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,3,1,1,2,1,1,2,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0, , , , , ,0, ,3,2, , ,3,3,3,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1, , ,0,0,0,0,1,1,3,3, ,3,1,1,1, , , ,0, , ,0,0,0,0,0,0,0,1,0,0,0, , ,3,3,3,3, , , , , , , , ,0, ,0,0,0,0,0,0, ,0, ,3, , , , , , ,0, , , , , , , , , , , , , , , , , , 
461,2008,0,1989,0,0,26,0, ,0,0,0,0,0,0,0,0,60,65,70,0,0,0,60,65,70, , , , ,0,0,6,4,5,55,0,0,0,0,0,0,50000000,70000000,100000000, , , ,0,0, , , , , , , , , , , , , , , , ,1,1,1,1,0,0, ,1,0, , , , , , , ,0,1,0, , ,0,1, ,0,1, ,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0, , , , , , , , , ,2,2,2,2,2,3,2,2,2,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0, , , , , ,1, ,3,2, , ,3,2,2,2,2, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , ,0,0,0,0,0,0,0,3, ,1,0,1,0, , , ,1, , ,0,0,1,1,1,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,1,1,1,0,0,0, ,0,3,3,3,3,3,3,2,3,0, , , , , , , , , , ,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
462,2008,0,1979,1,0,27,1,1,1,1,1, , , , , ,220,245,250,0,0,0,220,245,250, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,5489518000,6871518790,8100905311, , , ,1,1,0,1,0, ,0,1, , , , , ,1,1,20,5,75,1,0,0,0,1,0, ,0,1, , , , , , , ,0,1,1,0,1,1,1, ,1,1, ,0,1,1,1,1,1, ,0, , , , , , , , , , , , , , ,800000,200000,3000000,200000,4200000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0, ,2,3, , ,3,0,2,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , ,2,2, ,2,0,3,3,2, , , , , , , , ,0, , ,0,0,0,1,0,0,1,1,1,1,1, , ,3,3,2,3, , , , , , , , ,1, ,0,0,0,0,0,0, ,0,3,3,2,3,1,3,3, ,1, , , , ,Energy,Energy,Energy,Energy,Energy,Energy,"Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants"
463,2008,0,1969,1,0,24,0, , ,1, , , , , , ,121,170,165,0,0,0,121,170,165, , , , ,0,15,18,11,23,98,0,0,0,0,0,0,564944000,648868000,790399000, , , ,1,1,1,0,0, ,1,0, , , , , ,1,1,10,5,85,1,0,0,1,0,0, ,0,1, , , , , , , ,1, ,0, , ,0,1, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,1,0,0,0,1,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1, ,2,3, , ,3,1,3,2,2, ,2, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, , ,2,1,1,2,0,0,1,1, ,2,1,0,0, , , ,0, , ,0,0,0,0,0,0,1,1,1,1,1, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,3,3,1,1,3,3,2,0,1, , , , ,Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN
464,2008,1, , ,0,26,1,0,1,1,1,1,1,1, , ,59,60,60,0,0,0,59,60,60, , , , ,0,1,1,5,7,20,0,0,0,0,0,0,10000000,15000000,19000000, , , ,1,1,1,0,0, ,1,0, , , , , ,1,1,50,50, ,1,1,1,1,0,0, ,1,0, , , , , , , ,0,1,1,1,0,1,1, ,0,1, ,1,1,1,1,1,1, ,1,2,2, ,1, ,2, , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2, , , , , , , , ,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0, , , , , ,0, ,3,3, , ,3,3,3,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,0,0, , ,0,0,0,0,0,0,0,0, ,0,3,3,3, , , ,1, , ,1,1,1,1,1,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,0,0,1,1,0,0,0,0,0, , , , , , , , , , ,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities
465,2008,0, , ,0,24,0, ,1,1,0,0,0,0,0,0,50,70,100,0,0,0,50,70,100, , , , ,0,0,2,1,3,0,0,0,0,0,0,0,20000000,50000000,100000000, , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , ,0,0,0,0,0,0,0,0, ,0,0,0,0, , , ,0, , ,0,0,1,1,0,0,0,1,1,0,0, , ,0,0,0,0, , , , , , , , ,1, ,0,0,0,0,0,0, ,0,2,2,2,2,2,2,2,2,1, , , , ,Importation,Importation,Importation,Importation,Importation,Importation,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities,Provide proper infrastructure / basic amenities
466,2008,0,1978,1,0,28,1,1, ,1, , , , , , ,101,104,121,0,0,0,101,104,121, , , , ,0,2,4,6,4,105,0,0,0,0,0,0,686000000,855000000,920000000, , , ,0,0, , , , , , , , , , , , , , , , ,1,1,1,1,0,0, ,1,0, , , , , , , ,1, ,1,1,0,0,1, ,0,0, ,0,0,1,1,1,0, ,0, , , , , , , , , , , , , , ,5000000, , , ,110000000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,1, ,3,2, , ,3,3,3,2,2, ,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , ,0,0,0,0,2,2,2,2, ,3,3,0,0, , , ,0, , ,0,0,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,2,2,2,3,2,3,2, ,0, , , , , , , , , , ,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment,Special machine and equipment
467,2008,1,1990,1,0,24,1,1, ,1,1, , , , , ,74,88,95,0,0,0,74,88,95, , , , ,0,0,9,6,10,70,0,0,0,0,0,0,680000000,854000000,124300000, , , ,1,1,1,0,0, ,1,0, , , , , ,1,1, , , ,0,0,0, , , , , , , , , , , , , , ,1,1,0,1,0,1, ,0,1, ,0,0,1,1,1,1, ,1,3,5, , ,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,3,1,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0, , , , , ,0, ,3,3, , ,3,2,3,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , ,1,2,3,3,3,2,3,3, ,3,2,2,1, , , ,0, , ,0,0,1,1,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,1, ,1, ,3, , , , , , ,0, , , , , , , , , , , , , , , , , , 
468,2008,1,2003,1,0,24,0, , ,1, , , , , , ,121,124,128,3,4,0,124,128,128, , , , ,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , ,1,0,1,0,0, ,1,0, , , , , ,1,1, , , ,0,1,1, , , , ,1,0, , , , , , , , ,1,1,0,1,0,0, ,1,0, ,1,1,1,1,0,0, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0, , , , , ,0, ,3,3, , ,3,3,3,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, , ,0,0,0,0,0,1,1,2, ,3,0,2,0, , , ,0, , ,0,0,0,1,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,2,2,3,3,3,3,2, ,1, , , , ,Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
